"","Link","ID","Title","Area","Number_of_Rooms","Price","Condition","Year_of_Construction","Comfort_level","Floor","Floors_of_Building","Elevator","Inner_height","Heating","Bathroom_and_Toilet","Orientation","View","Garden_Connection","Attic","Parking","Description","Overhead","Balcony"
"147","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31882922","31882922","13. kerület, Gyöngyösi utca",35," 1 ",NA,"felújítandó","1981-2000 között","nincs megadva","3","4","nincs","3 m vagy magasabb","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," Eladó a XIII. kerület frekventált részén a Duna plázával szemben egy 35nm-es 3. emeleti 1 szobás tégla lakás. Az ingatlan állapota felújítandó, konvektoros fûtéssel rendelkezik. Lehetõség van belsõ parkolásra. Kiváló közlekedési adottságok köszönhetõen minden közel van.Rendkívül jó befektetési lehetõség, kiadásra tökéletes, mivel a Duna pláza közvetlen szomszédságában, a Gyöngyösi metró megállótól néhány méterre található az ingatlan. Ha felkeltettem érdeklõdését, hívjon bizalommal! Az ár alkuképes! ",NA,NA
"148","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31882166","31882166","8. kerület, Józsefváros – Magdolnanegyed",39," 1 ",NA,"közepes állapotú","1950 elõtt","nincs megadva","3","nincs megadva","nincs megadva","3 m vagy magasabb","gáz (konvektor)","nincs megadva","kelet","utcai","nincs megadva","nem tetõtéri","nincs megadva"," Eladásra kínáljuk a VIII. kerületben a Lujza utca elején ezt az átlagos állapotú III.emeleti, 39nm-es lakást.A ház belülrõl szépen karbantartott, és rendezett az udvara.A lakásban az ablakok mûanyagra lettek cserélve, a bejárati ajtó pedig több ponton záródó biztonsági ajtó.Fûtését tekintve konvektoros, bélelt kéménnyel, ami megkönnyíti az esetleges cirkó fûtés bevezetését. A melegvizet pedig villanybojler szolgáltatja.A fürdõszoba felújításra szorul.A lakás közös költsége 8900. -forint. Körülbelül két emberre az összes rezsi 20.000 ft!!!!Nézze meg a képeket, és hívjon bizalommal!Referencia szám: H417018 ",NA,NA
"149","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31880798","31880798","13. kerület, Madarász Viktor utca",36," 1 ",NA,"felújítandó",NA,"összkomfortos","3","4","nincs","3 m-nél alacsonyabb","gáz (cirko)","külön helyiségben","nincs megadva","utcai","igen","nem tetõtéri","udvari beálló"," Eladó lakás a XIII. ker-ben metró mellett Eladó a Madarász kórháznál. a Gyöngyösi uti, megállótól 2 percre 1 szobás tégla, gázos, 3. emeleti világos lakás. Zárt lépcsõházból nyílik, - nem körfolyosós-, az utcára nézõ ablakok. A lakás papíron 35 m2, de a valóságban 36 m2 . A pincében egy tároló is van. A lakás tehermentes, (1/1 tulaldonu) üres, azonnal átvehetõ. A közelben megfelelõ az infrastruktúra, iskola,.óvoda, üzletek (Spár , Duna pláza), posta, park, stb. a közvetlen közelben megtalálhatóak, de nincs messze egyéb lehetõség sem. A jó közlekedést, metró, és busz (éjszakai járat is) biztosítja. A környék nyugodt, biztonságos. ",NA,NA
"150","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31877689","31877689","8. kerület, Szeszgyár utca",33," 1 ",NA,"felújított","1950 elõtt","összkomfortos","2","4","nincs","3 m vagy magasabb","egyéb","egy helyiségben","délnyugat","udvari","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," Pest könnyen megközelíthetõ részén eladó egy felújított, csendes, alacsony rezsivel fenntartható ingatlan bútorozással, gépesítéssel, tárolóhasználattal.A 33 m2-es lakás egy jó lakóközösségû, rendezett, folyamatosan megújuló társasház II. emeletén fekszik (lift nincs). A nappali és az ablakos bejárat dél-nyugati tájolású, a lakás 12 és 15 óra között benapozott.Az ingatlan 2017-ben teljes körû felújításon esett át (elektromos-, víz- és gázvezetékek cseréje, mûanyag, thermo üveges nyílászárók beépítése, hideg- és melegburkolások, fürdõszoba kialakítás), ekkor került gipszkarton fallal leválasztásra a szobából nyíló, galériával kiegészített háló-dolgozó rész.A lakáshoz két kizárólagos használatú tároló tartozik, az egyik az emeleten található, 1 m2-es, a másik pinceszinti, kb. 4 m2.Fenntartásának költsége mérsékelt, a víz- és villanyfogyasztás mért. A fûtést energiatakarékos és környezettudatos, 2 db Nordart típusú fûtõpanel biztosítja, a szobában lévõ héra cserépkályha igény szerint bontható. A vízfelfûtést éjszakai árammal mûködõ bojler végzi, a fõzésre használt gázszámla havi 1.000 Ft. A közös költség 7.500 Ft/hó.A vételár tartalmazza a fotókon látható, újszerû állapotú, teljes berendezést és gépesítést (gáztûzhely, hûtõ, mosógép).Az épület folyamatosan karbantartott, a közmûvezetékek, a tetõ felújított, a ház belsõ homlokzata kifejezetten szép, egy éve renovált. Jelenleg a belsõ udvar térkövezésének és parkosításának a munkálatai folynak.Városbeli elhelyezkedése kiváló, a modernizált Kálvária tér pár perc sétával elérhetõ. Itt jár többek között a 83-as troli, a 9-es busz.Az ingatlan tehermentes, azonnal birtokba vehetõ.A telefonszám hétvégén is hívható.",NA,NA
"151","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31876975","31876975","8. kerület, Józsefváros – Orczynegyed",34," 1 ",NA,"felújított","1950 elõtt","összkomfortos","3","nincs megadva","nincs","nincs megadva","elektromos","nincs megadva","nincs megadva","utcai","nincs megadva","nem tetõtéri","nincs megadva","   Virtuális séta az ingatlanban  icomTagManagerEvent.addExtraFeatureEvent('megjelenes', 'virtualisSeta'); *** Csak az Otp Kínálatában!!!*** Eladó a kedvelt Orczy park szomszédságában egy 3. emeleti, felújított, 34 nm-es, 1 szobás, világos lakás. Az ingatlan egy rendezett társasházban található, jó lakóközösséggel. A lakásban új fürdõszoba került kialakításra, új burkolatok, új villanyhálózat, új mûanyag ablak került beszerelésre. A fûtésrõl elektromos fûtõtest gondoskodik. A lakás dél-nyugati fekvésének köszönhetõen nagyon világos! A lakás ideális saját célra, valamint befektetésnek is, hiszen 5 perc sétára található a Közszolgálati Egyetemt, Semmelweis és az Óbudai Egyetem is. Könnyedén megközelíthetõ a Corvinus is. Kikapcsolódási lehetõségnek 3 perc sétára található a csodás Orczy park, valamint a Ludovika Aréna. A közlekedés kifogástalan: 99,83,9,M3 közvetlen közelben! A 8. kerület még mindig a belváros legolcsóbb, ám leggyorsabban rehabilitálódó kerülete! Az ingatlant megtekintené, további kérdése van, hívjon bizalommal!Referencia szám: M179962 ",NA,NA
"152","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31876865","31876865","13. kerület, Angyalföld – Lõportárdûlõ",30," 1 ",NA,"közepes állapotú","1950 elõtt","összkomfortos","1","nincs megadva","nincs","3 m vagy magasabb","gáz (konvektor)","nincs megadva","kelet","udvari","nincs megadva","nem tetõtéri","nincs megadva"," Öné lehet a XIII. kerület jó infrastruktúrával ellátott helyén, ez a 30nm-es lakás.A szoba egy masszív 6nm galériával rendelkezik, és klímával szerelt. A fürdõszoba kádas, kis költségû, csendes otthon.A lakás környezete biztonságos, térfigyelõ rendszer az utcán és a házban, csendes, de központi helyen fekszik.Közelben elérhetõ a Lehel téri piac, Váci út, vagy akár a Dózsa György út.Ez az ingatlan a ""Hûség csomag"" megbízási portfólióhoz tartozik. ",NA,NA
"153","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31876697","31876697","8. kerület, Bródy Sándor utca",31," 1 ",22,"nincs megadva","1950 elõtt","összkomfortos","3","nincs megadva","van","nincs megadva","gáz (konvektor)","nincs megadva","délkelet","udvari","nincs megadva","nincs megadva","nincs megadva"," Palotanegyed - Nemzeti Múzeum szomszédságában!Eladó felújított homlokzatú liftes társasház magasemeletén belsõ zöld udvarra nézõ 31nm-es, 1 szobás lakás.Jó elosztásának és DNY-i fekvésének köszönhetõen világos ingatlan.Az elõszobából külön bejárat nyílik a nappaliba és konyhába, fürdõszobája belsõ udvarra ablakosKedvezõ fenntartású: közösköltség 6.7EFt/hó, fûtése gázkonvektoros.TársasházKifejezetten csendes, jó lakóközösségû,mûszakilag-esztétikailag egyaránt rendezett,saját tároló a lakásokhoz,zárt belsõ kert.Központi elhelyezkedésû értékálló ingatlan, az ELTE, Semmelweis, Pázmány Péter Katolikus Egyetem szomszédságában. Tehermentesen, gyorsan birtokba vehetõIrányár 22.000.000 ",NA,NA
"154","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31876658","31876658","13. kerület, Mór utca",36," 1 + 1 fél ",NA,"felújított","1950 elõtt","nincs megadva","1","nincs megadva","nincs","3 m vagy magasabb","gáz (konvektor)","nincs megadva","északkelet","udvari","nincs megadva","nem tetõtéri","nincs megadva"," XIII. KIKA közelében, jó állapotú, tégla építésû társasház 1. emeletén eladó egy 36m2-es, KETTÕ KÜLÖNNYÍLÓ SZOBÁS, FELÚJÍTOTT, csendes nézetû, ugyanakkor jó fényviszonyú, remek elrendezésû, AZONNAL BIRTOKBA VEHETÕ lakás. Irányár: 22,9 M FtReferencia szám: LK505340 ",NA,NA
"155","https://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/31875842","31875842","9. kerület, Mihálkovics utca",31," 1 ",NA,"jó állapotú","1950 elõtt","összkomfortos","3","3","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva"," IX. kerületben a Mihálkovics utcában, közel a Nagyvárad térhez, kiváló állapotú téglaház 3. emeletén eladó egy 31 négyzetméteres, 1 tágas szobával + 8 nm galériával rendelkezõ, konvektoros fûtésû, csendes, rendezett, zöld udvarra nézõ, kimondottan világos garzon.A ház rendezett lakóközösségû, figyelnek a rendre, a tisztaságra, folyamatosan karban van tartva.Rezsije igen kedvezõ, a közös költség 11.000 Ft/hó, vízdíjat tartalmazza, gáz éves átalányban 6-7000 Ft/hó.Melegvíz: villanybojlerrõl mûködik.Közlekedés, ellátottság rendkívül jó, a közvetlen közelben több kávézó, étterem és kisbolt is megtalálható, Nagyvárad tér, buszok, 3-as metró, pár percre, Nagykörút, 4-6-os villamosok 10 percen belül elérhetõek.","23 000 Ft/hó",NA
"156","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31870615","31870615","8. kerület, Lujza utca",40," 1 ",NA,"felújítandó",NA,"nincs megadva","1","nincs megadva","nincs megadva","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","dél","utcai","nincs megadva","nem tetõtéri","nincs megadva"," Budapesten a VIII. kerület Magdolna negyedében -Kálvária térhez közel a Lujza utcában lévõ egyszobás, világos, utcai nézetû lakást ajánlok megvételre.A lakás felújítandó, így az új tulajdonos saját igénye szerint alakíthatja ki új otthonát.Kívülrõl a ház , valamint a belsõ lépcsõház is még viseli az évtizedek elhanyagoltságának nyomait, de a folyamatos felújítás lassan megszépíti az épületet.#Pest megye #Budapest #VIII. kerület #8. kerület # Magdolna negyed #eladó # eladó lakás #Lujza utca ",NA,NA
"157","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31870028","31870028","8. kerület, Józsefváros – Népszínháznegyed",34," 1 ",NA,"jó állapotú","1950 elõtt","nincs megadva","1","nincs megadva","nincs","3 m vagy magasabb","gáz (konvektor)","nincs megadva","kelet","utcai","nincs megadva","nem tetõtéri","nincs megadva"," II. JÁNOS PÁL PÁPA TÉRNÉL, A 4-ES METRÓ MEGÁLLÓJÁTÓL PÁR LÉPÉSRE ELADÓ !!! 1.emeleti, NAPFÉNYES, 34 nm-es, 1 szobás utcai lakás, tágas étkezõ-konyhával.Könnyen két különnyíló szobássá alakítható. A környék kiváló infrastruktúrával rendelkezikReferencia szám: LK525010 ",NA,NA
"158","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31866593","31866593","7. kerület, Középsõ-Erzsébetváros",34," 1 ",20,"jó állapotú","1950 elõtt","összkomfortos","2","3","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","udvari","nem","nem tetõtéri","utca, közterület"," Emeleti, csendes, garzonlakás Erzsébetvárosban, csak a TOP3 Ingatlan kínálatában!VII. kerület, Középsõ-Erzsébetváros, Péterfy Sándor utca és az Alsó Erdõsor utca közelében, a kerület nyugodtabb részén, emeleti, utcai, közepes-jó állapotú, tulajdoni lapon 32 nm-es, tégla, galériázható öröklakás eladó! FinanszírozásAz ingatlan elsõsorban készpénzzel, de bizonyos feltételek mellett banki hitellel is megvásárolható. Finanszírozással kapcsolatos kérdésekben készséggel állunk rendelkezésére, ingyenes tanácsadás és ügyintézés formájában!Mûszaki- közepes, korábban felújított állapot- közös költség 8.450 Ft - gáz-konvektor fûtés- minden közmû fogyasztása mérhetõ és fogyasztás szerint fizetendõ- nagy belmagasság, így galériázhatóKörnyékA VII. kerület legélhetõbb része, tökéletes infrastruktúrával, mégis kellemes nyugodt életkörülmények gyûrûjében.KözlekedésTömegközlekedési eszközök tömkelegével juthatunk el Budapest bármely pontjára, a Fõváros szívének e csücskétõl!AjánljukKiváló területi adottságokkal rendelkezik. Értékálló, megtérülõ befektetés. Könnyen bérbe adható, ezért kimondottan ajánlom Befektetõknek, de magáncéllal vásárló Vevõknek egyaránt.Az utca ezen részén a Belsõ-Erzsébetvárosihoz képest jóval kevesebb turistával találkozhatunk. Sûrû tömegközlekedéssel és sok üzlettel bír, viszont az ezen körülmények okozta zajt a ház belsõ udvarába lépve 100%-ig a hátunk mögött hagyhatjuk. Ezért mindenkinek ajánlom aki a tökéletes belvárosi ellátottság mellett, nyugalomra, és csendre vágyik!További tájékoztatásért keressen bátran, elsõsorban és leginkább telefonon kérem. Amennyiben nem tudom fogadni hívását, amint módomban áll visszahívom!  TOP3 ingatlan weboldala   ",NA,NA
"159","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31865673","31865673","8. kerület, Illés utca",38," 2 ",NA,"felújítandó","1950-1980 között","komfortos","3","3","nincs megadva","nincs megadva","elektromos","egy helyiségben","nyugat","nincs megadva","nem","nincs megadva","utca, közterület - fizetõs övezet"," Eladó a 8. kerületben, a Füvészkert közelében, nyugati tájolású felújítandó garzonlakás. A környék jól ellátott, boltok, posta, egészségügyi intézmények, iskolák, óvodák találhatók a környéken. A közeli Corvin sétányon szórakozási és vásárlási lehetõségek gazdagítják a lehetõségeket. Tömegközlekedése is megfelelõ, sétatávolságra található a 9-es busz és a 83-as troli, kb. 10 percre a 3-as metró. Jó lehetõség fiataloknak, egyetemistáknak, illetve hosszútávú kiadásra.A lakás fõbb jellemzõi:-38m2-es lakótér-3. Emelet (nincs lift)-Belsõ udvarra néz-Teljes felújítást igényel-2 szobás-Fürdõszoba kialakítható -Külön gáz óraIrodánkban a következõ szolgáltatásokkal állunk meglévõ és leendõ ügyfeleink rendelkezésére:-ingatlanközvetítés (díjmentes tanácsadás, kiemelt méretû vevõi adatbázis, magas szintû szakmai háttér, hatékony eladási stratégia, profi áralku)-értékbecslés-bank semleges hitelügyintézés vásárlóknak (díjmentes hitelszûrés és tanácsadás)-Adás-vétellel kapcsolatos jogi tanácsadás.-Energetikai tanúsítvány készítése.Bármely kérdés felmerül önben az ingatlannal kapcsolatban, keressen bátran. ",NA,NA
"160","https://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/31864859","31864859","9. kerület, Tinódi utca",32," 1 ",NA,"felújítandó","1950 elõtt","összkomfortos","3","3","van","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","kelet","kertre nézõ","nem","nem tetõtéri","nincs megadva"," Világos 1,5 szobás lakássá alakítható 32nm-es zöldre nézõ lakás sürgõsen eladó!Jelenleg 1 szobás de a konyha áthelyezése után megfelelõ méretû hálóval bõvíthetõ.Kifejezetten értékálló,befektetésnek kiadás céljára tökéletes.A környék rendezett,egyetemek a közelben.A rezsi nem fogja megterhelni az új tulajdonos zsebét.A ház rendezett","10 000 Ft/hó",NA
"161","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31862612","31862612","7. kerület, Garay utca",30," 1 ",NA,"felújított",NA,"nincs megadva","2","2","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," Eladó 30 nm-es galériázott garzon lakás a keleti pályaudvartól 2 percre, a Garay utcai troli állomással szemben lévõ házban.A nyár folyamán felújítás történt, amelynek része volt a szoba és a konyha festése, illetve új Salamander Bürgmann hõszigetelõ nyílászárók kerültek be az ablakok és bejárati ajtó helyére. Elõzõ évben új konvektor került beszerelésre.A lakás berendezései alku tárgyát képezik (1 éves benq mosógép, 1 éves gáztûzhely, 1 éves zanussi hûtõszekrény, kanapé, stb.), ezekkel együtt is eladó megbeszélés szerint. A lakásba belépve a konyhába érkezünk, amelybõl jobbra nyílik a galériázott szoba, míg a fürdõszoba a konyha végébõl balra nyílik. A galéria lépcsõ alatti részen beépített szekrény található.Az ablakok és bejárat a belsõ gangra nyílnak. A házban alig érzékelhetõ a Garay utca zsongása, meglepõen csendes.A ház nemrég szavazta meg az elektromos hálózat felújítását.Ingatlanosok kérem ne keressenek.Érdeklõdni üzenetben/telefonon lehetséges egyaránt. ","20 000 Ft/hó",NA
"162","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31861589","31861589","13. kerület, Angyalföld – Gyöngyösi utcai lakótelep",37," 1 ",NA,"felújítandó",NA,"összkomfortos","2","5","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","külön helyiségben","nincs megadva","kertre nézõ","igen","nem tetõtéri","udvari beálló"," Eladó lakás a XIII. ker-ben metró mellett Eladó a Madarász kórháznál. a Gyöngyösi uti, megállótól 2 percre 1 szobás tégla, gázos, 3. emeleti világos lakás. Zárt lépcsõházból nyílik, - nem körfolyosós-, az utcára nézõ ablakok. A lakás papíron 35 m2, de a valóságban 37 m2 . A pincében egy tároló is van. A lakás tehermentes, (1/1 tulaldonu) üres, azonnal átvehetõ. A közelben megfelelõ az infrastruktúra, iskola,.óvoda, üzletek (Spár , Duna pláza), posta, park, stb. a közvetlen közelben megtalálhatóak, de nincs messze egyéb lehetõség sem. A jó közlekedést, metró, és busz (éjszakai járat is) biztosítja. A környék nyugodt, biztonságos. ",NA,NA
"163","https://ingatlan.com/viii-ker/elado+lakas/panel-lakas/31860494","31860494","8. kerület, Józsefváros – Corvinnegyed",33," 1 ",NA,"közepes állapotú","1950-1980 között","összkomfortos","2","nincs megadva","van","3 m-nél alacsonyabb","távfûtés egyedi méréssel","nincs megadva","nyugat","utcai","nincs megadva","nem tetõtéri","nincs megadva"," Megvételre kínálunk Budapest VIII. kerületben Tömõ utcában egy második emeleti garzon lakást.A ház rendezett szépen karban tartott három modernizált lift biztosítja az itt élõk kényelmét. Egy szobás, 33 m2, erkélyes, nagyon világos fiatalos ingatlan, kiváló választás akár befektetésnek is.A minden egyedi mérõs. Közös Költség 9.570 Ft.Metró állomás és a Corvin pláza 5 perc séta távolságra található.A közelében minden megtalálható, ami fontos a hétköznapokban. A környék remek infrastruktúrával rendelkezik. 19900000 FtReferencia szám: H419467 ",NA,"nincs megadva"
"164","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31854139","31854139","8. kerület, Delej utca 51.",38," 1 ",NA,"jó állapotú",NA,"összkomfortos","4","4","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","északkelet","panorámás","nem","nem tetõtéri","nincs megadva"," Hangulatos, élhetõ lakás a Ganz kolóniában!Eladóvá vált világos, csendes, jó beosztású, 38 nm-es lakásunk a Népliget mellet remek közlekedéssel. Helyiségek: Elõszoba, étkezõ, konyha, fürdõszoba a wc-vel és egy tágas, világos szoba. A szoba tágas (23 nm) és világos, akár osztható is, az ablakok új mûanyag nyílászárókra lettek kicserélve. Azonnal költözhetõ állapotban van, a fûtés konvektoros, a villany vezetékek ki lettek cserélve. A lakás a 4. emeleten található, cserébe ezért csendes, világos, de egyenlõre nincs lift. A ház rendezett a lépcsõház és a tetõ is fel lett újítva.A közlekedés kiváló, az 1-es villamos karnyújtásnyira a metró Népligeti megállója 10 percre. A ház porta szolgálattal rendelkezik. Parkolás lehetséges ingyenesen az utcán, vagy jutányos áron az udvaron. ","20 000 Ft/hó",NA
"165","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31852778","31852778","7. kerület, Marek József utca 6.",54," 2 ",12,"jó állapotú","1950 elõtt","komfortos","3","3","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","kelet","udvari","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," 12mft-ért jó állapotu 2 szobás 54m2 öröklakás eladó rendezett csendes tiszta ház 3.emeletén udvarra nézõ keleti fekvésû világos lakás, eltartási szerzõdéssel. ",NA,NA
"166","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31851924","31851924","8. kerület, Baross utca 124.",39," 1 ",NA,"újszerû","1950 elõtt","összkomfortos","2","3","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","kertre nézõ","nem","nem tetõtéri","utca, közterület"," Baross utcában, a megújult Kálvária tér és az Orczy tér között, jó állapotú ház második emeletén, nyugodt hátsó kertre nézõ világos lakás eladó.A ház nagyon jól megközelíthetõ: a 83-as, 9-es, 99-es buszok, 28-as, 24-es és 37-es villamosok megállói mind pár perc sétára találhatóak, a Corvin negyed, a Keleti Pályaudvar és a Blaha Lujza tér is gyalog 10 perc alatt érhetõ el. Néhány éve a külsõ és belsõ homlokzat is renoválásra került.A lakás mûszakilag jó állapotban van, a nappali pedig a közelmúltban esztétikai átalakításon esett át. Magas belmagasságának (3,7 méter) köszönhetõen a konyha felett tárolásra alkalmas padlás, míg a nappali felett egy 12 nm-es, beépített gardróbbal és elõtérrel ellátott hálórész lett kialakítva. A nappali nagy ablakai egy csendes hátsó udvarra néznek így a forgalomból semmilyen zaj nem hallatszik be.Fenntartási költségei alacsonyak, a melegvíz villanybojlerrel, míg a fûtés gázradiátorral mûködik. A lakás tehermentes, közvetlenül a tulajdonostól eladó.KITÛNÕ VÁLASZTÁS EGYETEMISTÁKNAK, elsõ lakásnak, akár egy pár részére, vagy BEFEKTETÉSNEK is ideális!INGATLANKÖZVETÍTÕK KÉREM NE KERESSENEK!!! ","35 000 Ft/hó",NA
"167","https://ingatlan.com/viii-ker/elado+lakas/panel-lakas/31851170","31851170","8. kerület, Tömõ utca",30," 1 ",NA,"felújított",NA,"nincs megadva","10 felett","több mint 10","van","nincs megadva","távfûtés egyedi méréssel","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utca, közterület"," 8.krület Tömõ utcában 12.emeleti panel lakás eladó.30nm,felújított lakás.Új radiátorokkal.Konyhasarokkal az elõszobában,ahol gáztûzhely van.Erkélyes lakás,ami nincs beépítve.Új elektromos hálózat van.A lakás klímáját légkondi teszi kellemessé.A minden egyedi mérõs.Közös Költség 8.700 Ft.A lépcsõház és a liftek kamerásak.Metro állomás gyalog 5 perc,Corvin pláza 8 perc gyalog.A környék évrõl évre szépül. ",NA,"nincs megadva"
"168","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31850969","31850969","13. kerület, Angyalföld",30," 1 ",NA,"jó állapotú","1950-1980 között","összkomfortos","2","2","nincs megadva","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nyugat","udvari","nincs megadva","nincs megadva","nincs megadva"," XIII. kerületben, Forgách utcai metrómegálló közvetlen közelében, 30 nm-es, 1 szobás, fekvõ galériás tégla lakás eladó.Az ingatlan Ny-i tájolású és egy rendezett társasház 2. emeletén helyezkedik el.A lakás teljes mûszaki felújításon esett át: teljes elektromos hálózat, víz-fûtés rendszer, hidegburkolatok, nyílászárok.Az elõszobában, konyhában és a fürdõszobában a kellemes komfort érzetet padlófûtés biztosítja.A galériás nappaliban gázkonvektor illetve költség hatékony elektromos norvég panel gondoskodik a melegrõl.A közös költség 10.000,-Ft.Az ingatlan tehermentes és azonnal birtokba vehetõ.Alkalmas elsõ lakásnak, diákoknak, fiatal pároknak. Az elhelyezkedése miatt befektetõknek is ajánlom, rövid és hosszú távú kiadásnak tökéletes befektetés.A megtekintéssel kapcsolatban vagy további kérdés esetén keressen bizalommal! ",NA,NA
"169","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31849415","31849415","13. kerület, Angyalföld – Lõportárdûlõ",33," 1 ",NA,"jó állapotú","1950 elõtt","összkomfortos","1","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","udvari","nincs megadva","nem tetõtéri","nincs megadva"," Eladó Budapest XIII. kerületében a Lehel úton, szobás 33 nm-es részlegesen felújított 1. emeleti lakás. Az ingatlan kimondottan jó állapotúnak tekinthetõ, gyakorlatilag egy tisztasági festés után költözhetõ. A lakóház állapota kívülrõl és belülrõl átlagosnak mondható. Közlekedés szempontjából busz és villamos és az M3-as metró 10 percen belül elérhetõ, a környék csendes, igazán a nyugodt. A Lehel út mellet található, de semmilyen hang nem hallatszik be. A Bankcsoport teljes körû ügyintézéssel áll az eladók és a vevõk rendelkezésére! Az adásvételi szerzõdés megkötéséhez igény szerint megbízható ügyvédi közremûködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez. Amennyiben további információra van szüksége vagy szeretné megtekinteni az ingatlant, kérem, hívjon bizalommal a hét bármely napján!M180898",NA,NA
"170","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31836221","31836221","13. kerület, Angyalföld – Lõportárdûlõ",33," 1 ",23,"közepes állapotú","1950-1980 között","nincs megadva","1","nincs megadva","nincs megadva","3 m vagy magasabb","gáz (cirko)","nincs megadva","északkelet","udvari","nincs megadva","nem tetõtéri","nincs megadva"," Eladó egy elsõ emeleti, 33 nm-es garzonlakás a XIII. kerületbenA LAKÁSRÓL:- elsõ emeleti- 33 nm- 1 szoba- klímával felszerelt- fürdõkádas fürdõ- a társasház udvarára néz, így csendes, de mégis központi - belmagasságból adódóan galériázható- tájolás: É-K- közös költség 14.500 Ft.LOKÁCIÓ- központi elhelyezkedésû, ezért kitûnõ a közlekedés: - 2 perces sétával elérhetõ: 14-es villamos, 105-ös busz, 79-es és 75-ös trolibuszok, valamint 914;914A éjszakai járatok - pár perces sétára található az M3-as metró Lehel téri, illetve Dózsa György úti megállója- Bevásárlási lehetõségek: Aldi, Lidl, Spar a közelben, Lehel tér vásárcsarnok szintén pár perc alatt megközelíthetõ, ezen kívül néhány éjjal-nappali is található a környéken- A Westend bevásárlóközpont számos egyéb vásárlási és kikapcsolódási lehetõséget biztosítTovábbi információkért, illetve megtekintéssel kapcsolatban, keressen bizalommal!******************************************************************FINANSZÍROZÁSBAN SEGÍTÜNK:- Díjnyertes és bankfüggetlen hitelcenterünk díjmentesen versenyezteti minden bank és hitelintézet ajánlatát.- Nincs más dolgod, mint beszélgetni munkatársunkkal, majd a megversenyeztetett ajánlatokból kiválasztani a hosszútávon is a legmegfelelõbb konstrukciót.- Szakértõink 20 éves szakmai tapasztalattal és egyedi igényekre szabott, fogyasztóbarát lakáshitelekkel, babaváró hitellel, teljes körû CSOK ügyintézéssel várnak.- Elõre egyeztetve akár a normál munkaidõ után is. 23000000 FtReferencia szám: H416091 ",NA,NA
